date|id|team0Id|team1Id
Sun Oct 24 2021 19:00:00 GMT-0500 (Central Daylight Time)|429|1610612747|1610612763
Sun Oct 24 2021 19:00:00 GMT-0500 (Central Daylight Time)|509|1610612750|1610612743
Sun Oct 24 2021 19:00:00 GMT-0500 (Central Daylight Time)|654|1610612753|1610612751
Sun Oct 24 2021 19:00:00 GMT-0500 (Central Daylight Time)|721|1610612755|1610612756
Sun Oct 24 2021 19:00:00 GMT-0500 (Central Daylight Time)|1088|1610612764|1610612748
Sun Oct 24 2021 19:00:00 GMT-0500 (Central Daylight Time)|1165|1610612766|1610612754
Mon Oct 25 2021 19:00:00 GMT-0500 (Central Daylight Time)|166|1610612741|1610612742
Mon Oct 25 2021 19:00:00 GMT-0500 (Central Daylight Time)|333|1610612745|1610612764
Mon Oct 25 2021 19:00:00 GMT-0500 (Central Daylight Time)|514|1610612750|1610612762
Mon Oct 25 2021 19:00:00 GMT-0500 (Central Daylight Time)|608|1610612752|1610612760
Mon Oct 25 2021 19:00:00 GMT-0500 (Central Daylight Time)|1129|1610612765|1610612761
Mon Oct 25 2021 19:00:00 GMT-0500 (Central Daylight Time)|1163|1610612766|1610612751
Tue Oct 26 2021 19:00:00 GMT-0500 (Central Daylight Time)|7|1610612737|1610612740
Tue Oct 26 2021 19:00:00 GMT-0500 (Central Daylight Time)|469|1610612749|1610612739
Tue Oct 26 2021 19:00:00 GMT-0500 (Central Daylight Time)|508|1610612750|1610612743
Tue Oct 26 2021 19:00:00 GMT-0500 (Central Daylight Time)|561|1610612751|1610612745
Tue Oct 26 2021 19:00:00 GMT-0500 (Central Daylight Time)|767|1610612756|1610612760
Tue Oct 26 2021 19:00:00 GMT-0500 (Central Daylight Time)|817|1610612757|1610612759
Tue Oct 26 2021 19:00:00 GMT-0500 (Central Daylight Time)|1058|1610612764|1610612752
Wed Oct 27 2021 19:00:00 GMT-0500 (Central Daylight Time)|338|1610612745|1610612758
Wed Oct 27 2021 19:00:00 GMT-0500 (Central Daylight Time)|394|1610612747|1610612746
Wed Oct 27 2021 19:00:00 GMT-0500 (Central Daylight Time)|582|1610612751|1610612765
Wed Oct 27 2021 19:00:00 GMT-0500 (Central Daylight Time)|638|1610612753|1610612750
Wed Oct 27 2021 19:00:00 GMT-0500 (Central Daylight Time)|738|1610612755|1610612749
Wed Oct 27 2021 19:00:00 GMT-0500 (Central Daylight Time)|969|1610612761|1610612741
Wed Oct 27 2021 19:00:00 GMT-0500 (Central Daylight Time)|1048|1610612763|1610612757
Wed Oct 27 2021 19:00:00 GMT-0500 (Central Daylight Time)|1157|1610612766|1610612739
Thu Oct 28 2021 19:00:00 GMT-0500 (Central Daylight Time)|94|1610612739|1610612750
Thu Oct 28 2021 19:00:00 GMT-0500 (Central Daylight Time)|136|1610612740|1610612755
Thu Oct 28 2021 19:00:00 GMT-0500 (Central Daylight Time)|162|1610612741|1610612754
Thu Oct 28 2021 19:00:00 GMT-0500 (Central Daylight Time)|605|1610612752|1610612757
Thu Oct 28 2021 19:00:00 GMT-0500 (Central Daylight Time)|824|1610612758|1610612747
Thu Oct 28 2021 19:00:00 GMT-0500 (Central Daylight Time)|1008|1610612762|1610612746
Thu Oct 28 2021 19:00:00 GMT-0500 (Central Daylight Time)|1037|1610612763|1610612766
Thu Oct 28 2021 19:00:00 GMT-0500 (Central Daylight Time)|1072|1610612764|1610612756
Thu Oct 28 2021 19:00:00 GMT-0500 (Central Daylight Time)|1113|1610612765|1610612760
Fri Oct 29 2021 19:00:00 GMT-0500 (Central Daylight Time)|399|1610612747|1610612737
Fri Oct 29 2021 19:00:00 GMT-0500 (Central Daylight Time)|454|1610612748|1610612738
Fri Oct 29 2021 19:00:00 GMT-0500 (Central Daylight Time)|580|1610612751|1610612753
Fri Oct 29 2021 19:00:00 GMT-0500 (Central Daylight Time)|616|1610612752|1610612739
Fri Oct 29 2021 19:00:00 GMT-0500 (Central Daylight Time)|762|1610612756|1610612764
Fri Oct 29 2021 19:00:00 GMT-0500 (Central Daylight Time)|787|1610612757|1610612762
Fri Oct 29 2021 19:00:00 GMT-0500 (Central Daylight Time)|883|1610612759|1610612744
Fri Oct 29 2021 19:00:00 GMT-0500 (Central Daylight Time)|1041|1610612763|1610612743
Fri Oct 29 2021 19:00:00 GMT-0500 (Central Daylight Time)|1156|1610612766|1610612755
Sat Oct 30 2021 19:00:00 GMT-0500 (Central Daylight Time)|42|1610612738|1610612752
Sat Oct 30 2021 19:00:00 GMT-0500 (Central Daylight Time)|174|1610612741|1610612757
Sat Oct 30 2021 19:00:00 GMT-0500 (Central Daylight Time)|265|1610612743|1610612744
Sat Oct 30 2021 19:00:00 GMT-0500 (Central Daylight Time)|387|1610612746|1610612759
Sat Oct 30 2021 19:00:00 GMT-0500 (Central Daylight Time)|528|1610612750|1610612764
Sat Oct 30 2021 19:00:00 GMT-0500 (Central Daylight Time)|567|1610612751|1610612758
Sat Oct 30 2021 19:00:00 GMT-0500 (Central Daylight Time)|657|1610612753|1610612754
Sat Oct 30 2021 19:00:00 GMT-0500 (Central Daylight Time)|921|1610612760|1610612745
Sat Oct 30 2021 19:00:00 GMT-0500 (Central Daylight Time)|955|1610612761|1610612756
Sun Oct 31 2021 19:00:00 GMT-0500 (Central Daylight Time)|53|1610612738|1610612744
Sun Oct 31 2021 19:00:00 GMT-0500 (Central Daylight Time)|367|1610612746|1610612752
Sun Oct 31 2021 19:00:00 GMT-0500 (Central Daylight Time)|635|1610612753|1610612745
Sun Oct 31 2021 19:00:00 GMT-0500 (Central Daylight Time)|695|1610612754|1610612748
Sun Oct 31 2021 19:00:00 GMT-0500 (Central Daylight Time)|873|1610612759|1610612751
Sun Oct 31 2021 19:00:00 GMT-0500 (Central Daylight Time)|899|1610612760|1610612743
Sun Oct 31 2021 19:00:00 GMT-0500 (Central Daylight Time)|999|1610612762|1610612742
Sun Oct 31 2021 19:00:00 GMT-0500 (Central Daylight Time)|1050|1610612763|1610612758
Mon Nov 01 2021 19:00:00 GMT-0500 (Central Daylight Time)|390|1610612746|1610612762
Mon Nov 01 2021 19:00:00 GMT-0500 (Central Daylight Time)|531|1610612750|1610612744
Mon Nov 01 2021 19:00:00 GMT-0500 (Central Daylight Time)|808|1610612757|1610612745
Mon Nov 01 2021 19:00:00 GMT-0500 (Central Daylight Time)|831|1610612758|1610612741
Tue Nov 02 2021 19:00:00 GMT-0500 (Central Daylight Time)|106|1610612739|1610612737
Tue Nov 02 2021 19:00:00 GMT-0500 (Central Daylight Time)|389|1610612746|1610612762
Tue Nov 02 2021 19:00:00 GMT-0500 (Central Daylight Time)|471|1610612749|1610612741
Tue Nov 02 2021 19:00:00 GMT-0500 (Central Daylight Time)|526|1610612750|1610612755
Tue Nov 02 2021 19:00:00 GMT-0500 (Central Daylight Time)|560|1610612751|1610612744
Tue Nov 02 2021 19:00:00 GMT-0500 (Central Daylight Time)|670|1610612754|1610612765
Tue Nov 02 2021 19:00:00 GMT-0500 (Central Daylight Time)|764|1610612756|1610612766
Tue Nov 02 2021 19:00:00 GMT-0500 (Central Daylight Time)|913|1610612760|1610612752
Wed Nov 03 2021 19:00:00 GMT-0500 (Central Daylight Time)|36|1610612737|1610612764
Wed Nov 03 2021 19:00:00 GMT-0500 (Central Daylight Time)|157|1610612741|1610612739
Wed Nov 03 2021 19:00:00 GMT-0500 (Central Daylight Time)|238|1610612743|1610612757
Wed Nov 03 2021 19:00:00 GMT-0500 (Central Daylight Time)|717|1610612755|1610612745
Wed Nov 03 2021 19:00:00 GMT-0500 (Central Daylight Time)|941|1610612761|1610612752
Wed Nov 03 2021 19:00:00 GMT-0500 (Central Daylight Time)|1018|1610612763|1610612742
Wed Nov 03 2021 19:00:00 GMT-0500 (Central Daylight Time)|1146|1610612766|1610612756
Wed Nov 03 2021 19:00:00 GMT-0500 (Central Daylight Time)|1199|1610612754|1610612751
Thu Nov 04 2021 19:00:00 GMT-0500 (Central Daylight Time)|127|1610612740|1610612738
Thu Nov 04 2021 19:00:00 GMT-0500 (Central Daylight Time)|270|1610612743|1610612756
Thu Nov 04 2021 19:00:00 GMT-0500 (Central Daylight Time)|285|1610612744|1610612741
Thu Nov 04 2021 19:00:00 GMT-0500 (Central Daylight Time)|432|1610612748|1610612753
Thu Nov 04 2021 19:00:00 GMT-0500 (Central Daylight Time)|1120|1610612765|1610612737
Fri Nov 05 2021 19:00:00 GMT-0500 (Central Daylight Time)|279|1610612744|1610612756
Fri Nov 05 2021 19:00:00 GMT-0500 (Central Daylight Time)|465|1610612748|1610612755
Fri Nov 05 2021 19:00:00 GMT-0500 (Central Daylight Time)|637|1610612753|1610612747
Fri Nov 05 2021 19:00:00 GMT-0500 (Central Daylight Time)|818|1610612757|1610612763
Fri Nov 05 2021 19:00:00 GMT-0500 (Central Daylight Time)|1095|1610612765|1610612741
Fri Nov 05 2021 19:00:00 GMT-0500 (Central Daylight Time)|1149|1610612766|1610612759
Sat Nov 06 2021 19:00:00 GMT-0500 (Central Daylight Time)|132|1610612740|1610612751
Sat Nov 06 2021 19:00:00 GMT-0500 (Central Daylight Time)|245|1610612743|1610612739
Sat Nov 06 2021 19:00:00 GMT-0500 (Central Daylight Time)|332|1610612745|1610612761
Sat Nov 06 2021 19:00:00 GMT-0500 (Central Daylight Time)|358|1610612746|1610612758
Sat Nov 06 2021 19:00:00 GMT-0500 (Central Daylight Time)|406|1610612747|1610612752
Sat Nov 06 2021 19:00:00 GMT-0500 (Central Daylight Time)|711|1610612755|1610612764
Sat Nov 06 2021 19:00:00 GMT-0500 (Central Daylight Time)|753|1610612756|1610612741
Sat Nov 06 2021 19:00:00 GMT-0500 (Central Daylight Time)|919|1610612760|1610612765
Sat Nov 06 2021 19:00:00 GMT-0500 (Central Daylight Time)|1151|1610612766|1610612762
Sun Nov 07 2021 18:00:00 GMT-0600 (Central Standard Time)|248|1610612743|1610612749
Sun Nov 07 2021 18:00:00 GMT-0600 (Central Standard Time)|731|1610612755|1610612739
Sun Nov 07 2021 18:00:00 GMT-0600 (Central Standard Time)|751|1610612756|1610612738
Sun Nov 07 2021 18:00:00 GMT-0600 (Central Standard Time)|902|1610612760|1610612757
Sun Nov 07 2021 18:00:00 GMT-0600 (Central Standard Time)|978|1610612762|1610612750
Sun Nov 07 2021 18:00:00 GMT-0600 (Central Standard Time)|1137|1610612766|1610612753
Mon Nov 08 2021 18:00:00 GMT-0600 (Central Standard Time)|101|1610612739|1610612763
Mon Nov 08 2021 18:00:00 GMT-0600 (Central Standard Time)|148|1610612740|1610612747
Mon Nov 08 2021 18:00:00 GMT-0600 (Central Standard Time)|224|1610612742|1610612744
Mon Nov 08 2021 18:00:00 GMT-0600 (Central Standard Time)|641|1610612753|1610612758
Mon Nov 08 2021 18:00:00 GMT-0600 (Central Standard Time)|669|1610612754|1610612749
Mon Nov 08 2021 18:00:00 GMT-0600 (Central Standard Time)|722|1610612755|1610612757
Mon Nov 08 2021 18:00:00 GMT-0600 (Central Standard Time)|1011|1610612762|1610612756
Mon Nov 08 2021 18:00:00 GMT-0600 (Central Standard Time)|1187|1610612760|1610612745
Tue Nov 09 2021 18:00:00 GMT-0600 (Central Standard Time)|26|1610612737|1610612738
Tue Nov 09 2021 18:00:00 GMT-0600 (Central Standard Time)|229|1610612742|1610612756
Tue Nov 09 2021 18:00:00 GMT-0600 (Central Standard Time)|675|1610612754|1610612744
Tue Nov 09 2021 18:00:00 GMT-0600 (Central Standard Time)|1015|1610612763|1610612740
Wed Nov 10 2021 18:00:00 GMT-0600 (Central Standard Time)|68|1610612738|1610612741
Wed Nov 10 2021 18:00:00 GMT-0600 (Central Standard Time)|124|1610612740|1610612763
Wed Nov 10 2021 18:00:00 GMT-0600 (Central Standard Time)|344|1610612745|1610612747
Wed Nov 10 2021 18:00:00 GMT-0600 (Central Standard Time)|478|1610612749|1610612742
Wed Nov 10 2021 18:00:00 GMT-0600 (Central Standard Time)|611|1610612752|1610612737
Wed Nov 10 2021 18:00:00 GMT-0600 (Central Standard Time)|855|1610612758|1610612762
Wed Nov 10 2021 18:00:00 GMT-0600 (Central Standard Time)|871|1610612759|1610612748
Wed Nov 10 2021 18:00:00 GMT-0600 (Central Standard Time)|1094|1610612765|1610612739
Wed Nov 10 2021 18:00:00 GMT-0600 (Central Standard Time)|1145|1610612766|1610612750
Thu Nov 11 2021 18:00:00 GMT-0600 (Central Standard Time)|774|1610612756|1610612745
Thu Nov 11 2021 18:00:00 GMT-0600 (Central Standard Time)|906|1610612760|1610612737
Thu Nov 11 2021 18:00:00 GMT-0600 (Central Standard Time)|1013|1610612762|1610612758
Thu Nov 11 2021 18:00:00 GMT-0600 (Central Standard Time)|1116|1610612765|1610612755
Thu Nov 11 2021 18:00:00 GMT-0600 (Central Standard Time)|1224|1610612746|1610612763
Fri Nov 12 2021 18:00:00 GMT-0600 (Central Standard Time)|352|1610612746|1610612744
Fri Nov 12 2021 18:00:00 GMT-0600 (Central Standard Time)|416|1610612747|1610612759
Fri Nov 12 2021 18:00:00 GMT-0600 (Central Standard Time)|569|1610612751|1610612760
Fri Nov 12 2021 18:00:00 GMT-0600 (Central Standard Time)|708|1610612755|1610612752
Fri Nov 12 2021 18:00:00 GMT-0600 (Central Standard Time)|836|1610612758|1610612753
Fri Nov 12 2021 18:00:00 GMT-0600 (Central Standard Time)|981|1610612762|1610612757
Fri Nov 12 2021 18:00:00 GMT-0600 (Central Standard Time)|1105|1610612765|1610612745
Sat Nov 13 2021 18:00:00 GMT-0600 (Central Standard Time)|40|1610612738|1610612751
Sat Nov 13 2021 18:00:00 GMT-0600 (Central Standard Time)|240|1610612743|1610612760
Sat Nov 13 2021 18:00:00 GMT-0600 (Central Standard Time)|609|1610612752|1610612762
Sat Nov 13 2021 18:00:00 GMT-0600 (Central Standard Time)|673|1610612754|1610612742
Sat Nov 13 2021 18:00:00 GMT-0600 (Central Standard Time)|750|1610612756|1610612737
Sat Nov 13 2021 18:00:00 GMT-0600 (Central Standard Time)|832|1610612758|1610612748
Sat Nov 13 2021 18:00:00 GMT-0600 (Central Standard Time)|968|1610612761|1610612741
Sat Nov 13 2021 18:00:00 GMT-0600 (Central Standard Time)|1060|1610612764|1610612755
Sat Nov 13 2021 18:00:00 GMT-0600 (Central Standard Time)|1115|1610612765|1610612763
Sat Nov 13 2021 18:00:00 GMT-0600 (Central Standard Time)|1162|1610612766|1610612749
Sun Nov 14 2021 18:00:00 GMT-0600 (Central Standard Time)|103|1610612739|1610612761
Sun Nov 14 2021 18:00:00 GMT-0600 (Central Standard Time)|242|1610612743|1610612762
Sun Nov 14 2021 18:00:00 GMT-0600 (Central Standard Time)|349|1610612745|1610612756
Sun Nov 14 2021 18:00:00 GMT-0600 (Central Standard Time)|501|1610612749|1610612752
Sun Nov 14 2021 18:00:00 GMT-0600 (Central Standard Time)|737|1610612755|1610612748
Sun Nov 14 2021 18:00:00 GMT-0600 (Central Standard Time)|927|1610612760|1610612742
Sun Nov 14 2021 18:00:00 GMT-0600 (Central Standard Time)|1031|1610612763|1610612753
Sun Nov 14 2021 18:00:00 GMT-0600 (Central Standard Time)|1125|1610612765|1610612751
Mon Nov 15 2021 18:00:00 GMT-0600 (Central Standard Time)|5|1610612737|1610612766
Mon Nov 15 2021 18:00:00 GMT-0600 (Central Standard Time)|86|1610612739|1610612765
Mon Nov 15 2021 18:00:00 GMT-0600 (Central Standard Time)|167|1610612741|1610612743
Mon Nov 15 2021 18:00:00 GMT-0600 (Central Standard Time)|326|1610612745|1610612749
Mon Nov 15 2021 18:00:00 GMT-0600 (Central Standard Time)|366|1610612746|1610612751
Mon Nov 15 2021 18:00:00 GMT-0600 (Central Standard Time)|409|1610612747|1610612755
Mon Nov 15 2021 18:00:00 GMT-0600 (Central Standard Time)|512|1610612750|1610612760
Mon Nov 15 2021 18:00:00 GMT-0600 (Central Standard Time)|597|1610612752|1610612742
Mon Nov 15 2021 18:00:00 GMT-0600 (Central Standard Time)|852|1610612758|1610612759
Mon Nov 15 2021 18:00:00 GMT-0600 (Central Standard Time)|1091|1610612764|1610612753
Mon Nov 15 2021 18:00:00 GMT-0600 (Central Standard Time)|1212|1610612740|1610612757
Tue Nov 16 2021 18:00:00 GMT-0600 (Central Standard Time)|700|1610612754|1610612753
Tue Nov 16 2021 18:00:00 GMT-0600 (Central Standard Time)|713|1610612755|1610612740
Tue Nov 16 2021 18:00:00 GMT-0600 (Central Standard Time)|816|1610612757|1610612759
Tue Nov 16 2021 18:00:00 GMT-0600 (Central Standard Time)|1051|1610612763|1610612758
Tue Nov 16 2021 18:00:00 GMT-0600 (Central Standard Time)|1086|1610612764|1610612739
Tue Nov 16 2021 18:00:00 GMT-0600 (Central Standard Time)|1201|1610612766|1610612752
Wed Nov 17 2021 18:00:00 GMT-0600 (Central Standard Time)|142|1610612740|1610612756
Wed Nov 17 2021 18:00:00 GMT-0600 (Central Standard Time)|293|1610612744|1610612761
Wed Nov 17 2021 18:00:00 GMT-0600 (Central Standard Time)|601|1610612752|1610612746
Wed Nov 17 2021 18:00:00 GMT-0600 (Central Standard Time)|652|1610612753|1610612741
Wed Nov 17 2021 18:00:00 GMT-0600 (Central Standard Time)|850|1610612758|1610612742
Wed Nov 17 2021 18:00:00 GMT-0600 (Central Standard Time)|915|1610612760|1610612754
Wed Nov 17 2021 18:00:00 GMT-0600 (Central Standard Time)|988|1610612762|1610612748
Wed Nov 17 2021 18:00:00 GMT-0600 (Central Standard Time)|1021|1610612763|1610612759
Wed Nov 17 2021 18:00:00 GMT-0600 (Central Standard Time)|1107|1610612765|1610612747
Thu Nov 18 2021 18:00:00 GMT-0600 (Central Standard Time)|64|1610612738|1610612763
Thu Nov 18 2021 18:00:00 GMT-0600 (Central Standard Time)|337|1610612745|1610612760
Thu Nov 18 2021 18:00:00 GMT-0600 (Central Standard Time)|395|1610612747|1610612756
Thu Nov 18 2021 18:00:00 GMT-0600 (Central Standard Time)|505|1610612749|1610612764
Thu Nov 18 2021 18:00:00 GMT-0600 (Central Standard Time)|991|1610612762|1610612752
Fri Nov 19 2021 18:00:00 GMT-0600 (Central Standard Time)|104|1610612739|1610612753
Fri Nov 19 2021 18:00:00 GMT-0600 (Central Standard Time)|312|1610612744|1610612763
Fri Nov 19 2021 18:00:00 GMT-0600 (Central Standard Time)|459|1610612748|1610612749
Fri Nov 19 2021 18:00:00 GMT-0600 (Central Standard Time)|621|1610612752|1610612754
Fri Nov 19 2021 18:00:00 GMT-0600 (Central Standard Time)|765|1610612756|1610612740
Fri Nov 19 2021 18:00:00 GMT-0600 (Central Standard Time)|938|1610612761|1610612738
Fri Nov 19 2021 18:00:00 GMT-0600 (Central Standard Time)|1200|1610612741|1610612751
Sat Nov 20 2021 18:00:00 GMT-0600 (Central Standard Time)|183|1610612741|1610612764
Sat Nov 20 2021 18:00:00 GMT-0600 (Central Standard Time)|218|1610612742|1610612766
Sat Nov 20 2021 18:00:00 GMT-0600 (Central Standard Time)|679|1610612754|1610612750
Sat Nov 20 2021 18:00:00 GMT-0600 (Central Standard Time)|820|1610612758|1610612744
Sat Nov 20 2021 18:00:00 GMT-0600 (Central Standard Time)|869|1610612759|1610612739
Sat Nov 20 2021 18:00:00 GMT-0600 (Central Standard Time)|935|1610612760|1610612763
Sat Nov 20 2021 18:00:00 GMT-0600 (Central Standard Time)|943|1610612761|1610612755
Sat Nov 20 2021 18:00:00 GMT-0600 (Central Standard Time)|1195|1610612753|1610612749
Sun Nov 21 2021 18:00:00 GMT-0600 (Central Standard Time)|287|1610612744|1610612749
Sun Nov 21 2021 18:00:00 GMT-0600 (Central Standard Time)|775|1610612756|1610612757
Sun Nov 21 2021 18:00:00 GMT-0600 (Central Standard Time)|934|1610612760|1610612758
Mon Nov 22 2021 18:00:00 GMT-0600 (Central Standard Time)|1|1610612737|1610612748
Mon Nov 22 2021 18:00:00 GMT-0600 (Central Standard Time)|80|1610612739|1610612741
Mon Nov 22 2021 18:00:00 GMT-0600 (Central Standard Time)|305|1610612744|1610612745
Mon Nov 22 2021 18:00:00 GMT-0600 (Central Standard Time)|380|1610612746|1610612742
Mon Nov 22 2021 18:00:00 GMT-0600 (Central Standard Time)|758|1610612756|1610612753
Mon Nov 22 2021 18:00:00 GMT-0600 (Central Standard Time)|848|1610612758|1610612740
Mon Nov 22 2021 18:00:00 GMT-0600 (Central Standard Time)|912|1610612760|1610612751
Mon Nov 22 2021 18:00:00 GMT-0600 (Central Standard Time)|1089|1610612764|1610612749
Mon Nov 22 2021 18:00:00 GMT-0600 (Central Standard Time)|1227|1610612755|1610612765
Tue Nov 23 2021 18:00:00 GMT-0600 (Central Standard Time)|18|1610612737|1610612759
Tue Nov 23 2021 18:00:00 GMT-0600 (Central Standard Time)|438|1610612748|1610612743
Tue Nov 23 2021 18:00:00 GMT-0600 (Central Standard Time)|622|1610612752|1610612754
Tue Nov 23 2021 18:00:00 GMT-0600 (Central Standard Time)|712|1610612755|1610612764
Tue Nov 23 2021 18:00:00 GMT-0600 (Central Standard Time)|743|1610612756|1610612744
Tue Nov 23 2021 18:00:00 GMT-0600 (Central Standard Time)|957|1610612761|1610612758
Tue Nov 23 2021 18:00:00 GMT-0600 (Central Standard Time)|1049|1610612763|1610612757
Tue Nov 23 2021 18:00:00 GMT-0600 (Central Standard Time)|1174|1610612749|1610612738
Tue Nov 23 2021 18:00:00 GMT-0600 (Central Standard Time)|1177|1610612746|1610612740
Wed Nov 24 2021 18:00:00 GMT-0600 (Central Standard Time)|232|1610612742|1610612758
Wed Nov 24 2021 18:00:00 GMT-0600 (Central Standard Time)|239|1610612743|1610612760
Wed Nov 24 2021 18:00:00 GMT-0600 (Central Standard Time)|499|1610612749|1610612751
Wed Nov 24 2021 18:00:00 GMT-0600 (Central Standard Time)|587|1610612752|1610612738
Wed Nov 24 2021 18:00:00 GMT-0600 (Central Standard Time)|628|1610612753|1610612748
Wed Nov 24 2021 18:00:00 GMT-0600 (Central Standard Time)|685|1610612754|1610612762
Wed Nov 24 2021 18:00:00 GMT-0600 (Central Standard Time)|773|1610612756|1610612745
Wed Nov 24 2021 18:00:00 GMT-0600 (Central Standard Time)|1045|1610612763|1610612747
Wed Nov 24 2021 18:00:00 GMT-0600 (Central Standard Time)|1061|1610612764|1610612755
Fri Nov 26 2021 18:00:00 GMT-0600 (Central Standard Time)|341|1610612745|1610612743
Fri Nov 26 2021 18:00:00 GMT-0600 (Central Standard Time)|480|1610612749|1610612744
Fri Nov 26 2021 18:00:00 GMT-0600 (Central Standard Time)|510|1610612750|1610612757
Fri Nov 26 2021 18:00:00 GMT-0600 (Central Standard Time)|627|1610612753|1610612748
Fri Nov 26 2021 18:00:00 GMT-0600 (Central Standard Time)|725|1610612755|1610612760
Fri Nov 26 2021 18:00:00 GMT-0600 (Central Standard Time)|939|1610612761|1610612751
Fri Nov 26 2021 18:00:00 GMT-0600 (Central Standard Time)|1065|1610612764|1610612742
Sat Nov 27 2021 18:00:00 GMT-0600 (Central Standard Time)|58|1610612738|1610612756
Sat Nov 27 2021 18:00:00 GMT-0600 (Central Standard Time)|139|1610612740|1610612765
Sat Nov 27 2021 18:00:00 GMT-0600 (Central Standard Time)|187|1610612741|1610612752
Sat Nov 27 2021 18:00:00 GMT-0600 (Central Standard Time)|327|1610612745|1610612751
Sat Nov 27 2021 18:00:00 GMT-0600 (Central Standard Time)|963|1610612761|1610612754
Sat Nov 27 2021 18:00:00 GMT-0600 (Central Standard Time)|1144|1610612766|1610612747
Sun Nov 28 2021 18:00:00 GMT-0600 (Central Standard Time)|789|1610612757|1610612737
Sun Nov 28 2021 18:00:00 GMT-0600 (Central Standard Time)|1112|1610612765|1610612759
Sun Nov 28 2021 18:00:00 GMT-0600 (Central Standard Time)|1166|1610612766|1610612754
Mon Nov 29 2021 18:00:00 GMT-0600 (Central Standard Time)|115|1610612739|1610612764
Mon Nov 29 2021 18:00:00 GMT-0600 (Central Standard Time)|189|1610612741|1610612753
Mon Nov 29 2021 18:00:00 GMT-0600 (Central Standard Time)|205|1610612742|1610612738
Mon Nov 29 2021 18:00:00 GMT-0600 (Central Standard Time)|421|1610612747|1610612745
Mon Nov 29 2021 18:00:00 GMT-0600 (Central Standard Time)|613|1610612752|1610612748
